	T_C	RH_	prediction	
2543	11.13000011	97.00876617	3.728783818	93.27998236
2544	11.14000034	90.67054749	5.040160514	85.63038697
2545	11.14000034	93.6608963	4.421457698	89.2394386
2546	11.14000034	95.74886322	3.98945759	91.75940563
2547	11.14999962	71.65953827	8.973536067	62.6860022
2548	11.14999962	90.10105896	5.157987622	84.94307134
2549	11.15999985	54.19384384	12.58718617	41.60665767
2550	11.15999985	84.80591583	6.253552107	78.55236373
2551	11.15999985	94.53450775	4.240707593	90.29380016
2552	11.17000008	58.73637009	11.64733803	47.08903206
2553	11.17000008	81.98947144	6.836274119	75.15319732
2554	11.18000031	28.09917641	17.98616977	10.11300663
2555	11.18999958	45.143116	14.45978069	30.68333531
2556	11.18999958	79.11250305	7.431518537	71.68098452
2557	11.18999958	96.36936951	3.861074913	92.50829459
2558	11.19999981	58.35562515	11.72611411	46.62951104
2559	11.19999981	64.11096191	10.53533562	53.57562629
2560	11.19999981	71.07620239	9.09422819	61.9819742
2561	11.19999981	73.97169495	8.495151124	65.47654382
2562	11.19999981	78.70401001	7.516035699	71.18797431
2563	11.19999981	92.0832901	4.747864234	87.33542587
2564	11.21000004	76.25471497	8.022794553	68.23192041
2565	11.21000004	77.57997894	7.748597593	69.83138135
2566	11.21000004	80.94242096	7.052908738	73.88951222
2567	11.22000027	35.04220581	16.54965781	18.492548
2568	11.22000027	51.72196579	13.09861745	38.62334834
2569	11.22000027	94.09094238	4.332481215	89.75846117
2570	11.22999954	95.31628418	4.078958142	91.23732604
2571	11.22999954	96.68305969	3.796172451	92.88688724
2572	11.23999977	73.64412689	8.562924916	65.08120198
2573	11.23999977	76.70357513	7.929925437	68.7736497
2574	11.23999977	78.1364212	7.633469755	70.50295145
2575	11.23999977	95.42050171	4.057395548	91.36310616
2576	11.23999977	96.48384857	3.837389208	92.64645936
2577	11.25	38.80953979	15.77019686	23.03934294
2578	11.26000023	55.23097992	12.37260284	42.85837708
2579	11.27000046	83.35904694	6.55290911	76.80613783
2580	11.27999973	70.38363647	9.237519997	61.14611648
2581	11.27999973	87.85549164	5.622595235	82.2328964
2582	11.28999996	30.32946396	17.52472354	12.80474042
2583	11.28999996	95.28142548	4.086170404	91.19525507
2584	11.30000019	39.95466614	15.53327035	24.42139579
2585	11.30000019	79.51908112	7.347397583	72.17168353
2586	11.31000042	91.6722641	4.832905465	86.83935863
2587	11.31000042	96.0475769	3.927653764	92.11992314
2588	11.31999969	76.16682434	8.040979113	68.12584523
2589	11.31999969	90.61185455	5.052304074	85.55955048
2590	11.31999969	96.02494812	3.932335657	92.09261246
2591	11.35000038	30.72517776	17.4428504	13.28232736
2592	11.35000038	37.73991013	15.99150311	21.74840702
2593	11.35000038	92.63717651	4.633265201	88.00391131
2594	11.35999966	41.25450516	15.26433381	25.99017134
2595	11.35999966	92.22741699	4.718044397	87.5093726
2596	11.35999966	95.0202713	4.140203172	90.88006813
2597	11.38000011	36.4991684	16.24821243	20.25095597
2598	11.38000011	37.67938232	16.0040263	21.67535602
2599	11.38000011	69.60717773	9.398169218	60.20900852
2600	11.38000011	74.51079559	8.383611264	66.12718433
2601	11.38000011	94.15840912	4.318522355	89.83988676
2602	11.39000034	91.3560791	4.898324103	86.457755
2603	11.39999962	91.82444	4.801420289	87.02301971
2604	11.39999962	95.05631256	4.132746239	90.92356632
2605	11.43000031	38.76541138	15.77932702	22.98608436
2606	11.43000031	77.40615082	7.784562612	69.62158821
2607	11.43000031	96.13038635	3.910520499	92.21986585
2608	11.43999958	36.92049026	16.16104098	20.75944928
2609	11.43999958	55.64811325	12.286298	43.36181525
2610	11.43999958	71.80081177	8.944306597	62.85650517
2611	11.43999958	77.76649475	7.710007495	70.05648726
2612	11.43999958	91.21321869	4.927881906	86.28533678
2613	11.43999958	94.48066711	4.251847214	90.2288199
2614	11.44999981	42.61557388	14.98272885	27.63284503
2615	11.44999981	63.97999573	10.56243251	53.41756322
2616	11.44999981	92.04391479	4.75601098	87.28790381
2617	11.47999954	38.13537598	15.90968127	22.22569471
2618	11.47999954	55.29401398	12.3595611	42.93445287
2619	11.47999954	72.68196869	8.761995334	63.91997335
2620	11.5	30.99846649	17.386307	13.61215949
2621	11.5	73.35999298	8.621712188	64.73828079
2622	11.5	79.56263733	7.338385808	72.22425152
2623	11.5	96.70548248	3.791533178	92.9139493
2624	11.52000046	36.00149536	16.35118092	19.65031444
2625	11.52999973	91.2878418	4.912442394	86.3753994
2626	11.52999973	92.06434631	4.751783701	87.31256261
2627	11.52999973	94.6829834	4.209987999	90.4729954
2628	11.53999996	34.68797684	16.62294774	18.06502909
2629	11.53999996	37.75980759	15.98738633	21.77242126
2630	11.53999996	86.11982727	5.981703986	80.13812328
2631	11.55000019	56.32391739	12.14647421	44.17744318
2632	11.55000019	79.27262115	7.39839012	71.87423103
2633	11.56000042	28.75248909	17.85099946	10.90148963
2634	11.56000042	71.40048218	9.027134741	62.37334744
2635	11.56000042	85.83219147	6.0412158	79.79097567
2636	11.56000042	90.46391296	5.082913172	85.38099979
2637	11.56999969	96.26921082	3.881797734	92.38741308
2638	11.60000038	59.24957657	11.54115567	47.7084209
2639	11.60999966	45.53691101	14.37830455	31.15860646
2640	11.61999989	61.05373001	11.16787654	49.88585347
2641	11.61999989	85.50026703	6.109890927	79.3903761
2642	11.63000011	40.93850327	15.32971457	25.6087887
2643	11.63000011	76.17582703	8.039116458	68.13671057
2644	11.63000011	87.01618195	5.79624831	81.21993364
2645	11.63000011	96.48777771	3.83657627	92.65120144
2646	11.64000034	36.71739197	16.20306199	20.51432997
2647	11.64000034	74.25626373	8.436273876	65.81998986
2648	11.64000034	76.89806366	7.889685784	69.00837788
2649	11.64000034	89.20404816	5.343579051	83.86046911
2650	11.64000034	89.59667206	5.262345212	84.33432685
2651	11.64000034	95.93319702	3.951318948	91.98187807
2652	11.64999962	55.52976227	12.31078481	43.21897746
2653	11.64999962	85.2407074	6.163593784	79.07711361
2654	11.64999962	91.21440887	4.927635657	86.28677322
2655	11.67000008	53.6349411	12.70282308	40.93211802
2656	11.68000031	37.71075058	15.99753621	21.71321436
2657	11.68000031	93.59644318	4.434793042	89.16165013
2658	11.68000031	96.24809265	3.88616708	92.36192557
2659	11.68999958	89.81819153	5.21651286	84.60167867
2660	11.69999981	89.27124023	5.329677018	83.94156322
2661	11.72000027	44.52351379	14.58797631	29.93553748
2662	11.72000027	65.68106842	10.21048077	55.47058765
2663	11.72000027	79.0628891	7.441783658	71.62110544
2664	11.72000027	80.64756775	7.113913833	73.53365392
2665	11.72000027	92.31957245	4.698977444	87.620595
2666	11.72999954	73.34981537	8.623817935	64.72599743
2667	11.73999977	92.06626129	4.751387492	87.3148738
2668	11.76000023	51.43260193	13.1584868	38.27411513
2669	11.76000023	61.51810455	11.0717975	50.44630705
2670	11.77000046	67.39154053	9.856584293	57.53495623
2671	11.77999973	94.51895905	4.243924618	90.27503443
2672	11.77999973	95.10596466	4.122473226	90.98349143
2673	11.77999973	97.28591919	3.671440892	93.6144783
2674	11.80000019	76.10012817	8.054778542	68.04534963
2675	11.80000019	89.2696991	5.329995879	83.93970322
2676	11.81999969	40.61269379	15.39712451	25.21556928
2677	11.81999969	86.21282196	5.962463396	80.25035856
2678	11.82999992	94.91517639	4.161947296	90.7532291
2679	11.84000015	40.23568344	15.47512791	24.76055554
2680	11.84000015	56.72741318	12.06299098	44.6644222
2681	11.85000038	89.04598236	5.376282845	83.66969952
2682	11.85999966	43.91617966	14.71363367	29.20254598
2683	11.85999966	68.24049377	9.680935967	58.55955781
2684	11.85999966	94.6166687	4.223708502	90.3929602
2685	11.86999989	91.11410522	4.94838847	86.16571675
2686	11.86999989	96.04545593	3.928092593	92.11736334
2687	11.88000011	72.87373352	8.722319213	64.15141431
2688	11.89000034	54.48235703	12.52749283	41.9548642
2689	11.89000034	86.17625427	5.970029246	80.20622503
2690	11.89999962	60.71697235	11.23755166	49.47942069
2691	11.89999962	83.26105499	6.573183632	76.68787136
2692	11.89999962	92.36565399	4.689443178	87.67621081
2693	11.92000008	73.33158112	8.6275906	64.70399052
2694	11.93000031	94.17445374	4.315202726	89.85925101
2695	11.93999958	33.85668182	16.79494258	17.06173924
2696	11.93999958	85.97523499	6.011620113	79.96361487
2697	11.94999981	87.88613892	5.616254316	82.2698846
2698	11.94999981	96.67515564	3.797807798	92.87734784
2699	11.96000004	94.20792389	4.308277755	89.89964613
2700	11.97000027	69.14807892	9.493156709	59.65492221
2701	11.97000027	75.02169037	8.277907196	66.74378317
2702	11.97000027	89.20670319	5.343029726	83.86367346
2703	11.97999954	83.17151642	6.591709152	76.57980727
2704	11.97999954	89.49755859	5.282851776	84.21470682
2705	11.98999977	81.87601471	6.859748302	75.01626641
2706	12	29.83581924	17.62685857	12.20896067
2707	12.01000023	52.53256226	12.93090514	39.60165712
2708	12.01000023	95.67627716	4.004475637	91.67180152
2709	12.02000046	82.18082428	6.796683238	75.38414104
2710	12.02000046	94.93981171	4.156850252	90.78296145
2711	12.02999973	65.99676514	10.14516316	55.85160198
2712	12.03999996	34.38219833	16.68621328	17.69598505
2713	12.03999996	95.48062134	4.044956804	91.43566453
2714	12.05000019	95.91578674	3.954921133	91.96086561
2715	12.06000042	61.97960281	10.97631356	51.00328925
2716	12.06000042	77.20765686	7.825630988	69.38202587
2717	12.06000042	93.84934235	4.382468234	89.46687411
2718	12.06000042	96.45146942	3.84408845	92.60738097
2719	12.06999969	93.74922943	4.403181584	89.34604785
2720	12.07999992	69.65411377	9.388458158	60.26565561
2721	12.07999992	76.96273804	7.876304663	69.08643337
2722	12.07999992	92.51512146	4.658518377	87.85660308
2723	12.07999992	95.18535614	4.106047138	91.079309
2724	12.11999989	36.99028778	16.14659988	20.8436879
2725	12.11999989	48.60240173	13.74405488	34.85834685
2726	12.11999989	63.16207123	10.73166099	52.43041024
2727	12.14000034	95.88896179	3.960471212	91.92849058
2728	12.14999962	71.57173157	8.991703263	62.5800283
2729	12.15999985	43.63933182	14.77091346	28.86841836
2730	12.17000008	79.8180542	7.285540088	72.53251411
2731	12.18000031	47.74672699	13.92109389	33.8256331
2732	12.18000031	93.82923126	4.386629215	89.44260205
2733	12.18999958	31.51475906	17.27948613	14.23527294
2734	12.18999958	58.27429199	11.74294193	46.53135006
2735	12.18999958	60.61706543	11.25822239	49.35884304
2736	12.18999958	72.93518829	8.709604228	64.22558407
2737	12.19999981	58.75197601	11.64410917	47.10786685
2738	12.22000027	37.89480972	15.9594544	21.93535532
2739	12.22999954	95.8875351	3.960766395	91.9267687
2740	12.23999977	38.34312057	15.86669894	22.47642164
2741	12.23999977	68.94129181	9.535940937	59.40535087
2742	12.23999977	74.18152618	8.451737066	65.72978912
2743	12.26000023	58.01712036	11.79615071	46.22096965
2744	12.26000023	82.61394501	6.707070611	75.9068744
2745	12.26000023	94.77305603	4.191351982	90.58170405
2746	12.27000046	81.7487793	6.886073294	74.862706
2747	12.27000046	84.0457077	6.410839079	77.63486862
2748	12.27999973	93.9580307	4.359980626	89.59805007
2749	12.27999973	96.61200714	3.810873215	92.80113393
2750	12.28999996	36.97574615	16.14960854	20.82613761
2751	12.28999996	51.75062943	13.09268695	38.65794248
2752	12.28999996	93.90925598	4.37007211	89.53918387
2753	12.30000019	72.87245178	8.722584405	64.14986738
2754	12.30000019	96.76945496	3.778297281	92.99115768
2755	12.31000042	50.95979309	13.25631089	37.7034822
2756	12.31999969	43.68976212	14.76047944	28.92928268
2757	12.31999969	82.22125244	6.788318656	75.43293378
2758	12.31999969	95.35095978	4.071783765	91.27917601
2759	12.32999992	49.98274994	13.458461	36.52428894
2760	12.32999992	66.33977509	10.07419444	56.26558065
2761	12.34000015	89.03501129	5.378552758	83.65645853
2762	12.34000015	93.87088013	4.378012069	89.49286806
2763	12.35999966	95.05509949	4.132997224	90.92210226
2764	12.36999989	28.85203362	17.8304037	11.02162991
2765	12.39000034	96.7937088	3.773279163	93.02042964
2766	12.39999962	65.33805847	10.28144949	55.05660898
2767	12.40999985	55.70440674	12.27465089	43.42975585
2768	12.40999985	86.83158875	5.834440622	80.99714812
2769	12.42000008	51.5553627	13.13308761	38.42227509
2770	12.42000008	84.75177002	6.26475487	78.48701515
2771	12.42000008	90.18269348	5.141097449	85.04159603
2772	12.43999958	32.60918427	17.05304968	15.55613458
2773	12.43999958	36.06169891	16.33872481	19.7229741
2774	12.43999958	72.58981323	8.781062287	63.80875095
2775	12.46000004	40.90563583	15.33651483	25.569121
2776	12.46000004	69.8401413	9.349969085	60.49017221
2777	12.46000004	78.09375	7.642298422	70.45145158
2778	12.47999954	94.31833649	4.285433402	90.03290309
2779	12.5	95.21986389	4.098907488	91.1209564
2780	12.5	96.56967163	3.819632427	92.7500392
2781	12.51000023	32.58315659	17.0584348	15.52472178
2782	12.52000046	40.34275436	15.45297494	24.88977942
2783	12.52000046	94.40578461	4.267340396	90.13844421
2784	12.52000046	95.2507019	4.092527107	91.1581748
2785	12.52999973	38.46946335	15.84055863	22.62890472
2786	12.53999996	91.54333496	4.859580888	86.68375407
2787	12.55000019	95.61608124	4.016930166	91.59915107
2788	12.56000042	36.90738678	16.16375209	20.74363469
2789	12.56000042	92.27552032	4.708091823	87.5674285
2790	12.56000042	94.97999573	4.148536183	90.83145954
2791	12.56000042	96.89022064	3.753310875	93.13690977
2792	12.56999969	66.58537292	10.02338027	56.56199265
2793	12.57999992	48.81734467	13.69958322	35.11776145
2794	12.59000015	64.58613586	10.43702219	54.14911368
2795	12.60000038	55.85340118	12.24382396	43.60957723
2796	12.60000038	75.79258728	8.118408716	67.67417856
2797	12.60000038	96.59653473	3.814074455	92.78246027
2798	12.61999989	88.73496246	5.440632825	83.29432964
2799	12.63000011	72.79669189	8.738259116	64.05843278
2800	12.63000011	96.90908813	3.749407193	93.15968094
2801	12.64999962	76.13731384	8.047084831	68.09022901
2802	12.65999985	56.37343216	12.13622961	44.23720255
2803	12.65999985	66.31221771	10.07989606	56.23232166
2804	12.67000008	75.10878754	8.259886802	66.84890073
2805	12.67000008	92.19983673	4.72375075	87.47608598
2806	12.68000031	55.11235809	12.39714568	42.71521241
2807	12.68000031	66.83650208	9.971421683	56.86508039
2808	12.68000031	82.89851379	6.648193363	76.25032043
2809	12.69999981	31.26696968	17.33075372	13.93621596
2810	12.69999981	80.91854858	7.05784793	73.86070065
2811	12.69999981	92.9845047	4.56140304	88.42310166
2812	12.69999981	95.50273132	4.04038225	91.46234907
2813	12.72000027	37.78754425	15.98164761	21.80589664
2814	12.72000027	70.68790436	9.174567008	61.51333735
2815	12.72000027	78.83873749	7.488160599	71.35057689
2816	12.73999977	35.54527283	16.44557331	19.09969952
2817	12.73999977	70.77714539	9.15610305	61.62104234
2818	12.73999977	93.25318909	4.505812272	88.74737681
2819	12.73999977	95.41114807	4.059330814	91.35181726
2820	12.75	51.87624741	13.0666966	38.80955081
2821	12.76000023	40.21087646	15.48026047	24.730616
2822	12.76000023	93.18086243	4.52077665	88.66008578
2823	12.77000046	92.89904785	4.579084052	88.3199638
2824	12.77999973	80.19776154	7.206978685	72.99078285
2825	12.77999973	82.65028381	6.699552116	75.9507317
2826	12.78999996	71.15657806	9.077598473	62.07897959
2827	12.81999969	70.27947235	9.259071541	61.02040081
2828	12.82999992	28.23262787	17.95855868	10.27406919
2829	12.82999992	87.46327209	5.703745412	81.75952668
2830	12.85999966	78.31704712	7.596098275	70.72094884
2831	12.85999966	91.62427521	4.842834361	86.78144085
2832	12.86999989	67.07318115	9.92245281	57.15072834
2833	12.86999989	96.56739044	3.820104405	92.74728604
2834	12.88000011	43.94480896	14.70771028	29.23709868
2835	12.88000011	44.38329315	14.61698795	29.7663052
2836	12.88000011	59.09830475	11.57245379	47.52585096
2837	12.89999962	70.3802948	9.238211389	61.14208341
2838	12.89999962	76.71804047	7.926932562	68.7911079
2839	12.89999962	96.95650482	3.739596686	93.21690814
2840	12.90999985	65.51548004	10.24474099	55.27073906
2841	12.93000031	91.7461319	4.817622226	86.92850967
2842	12.93999958	56.50626755	12.10874598	44.39752157
2843	12.93999958	59.61342621	11.46587522	48.14755098
2844	12.96000004	33.27338028	16.9156276	16.35775268
2845	12.96000004	48.09562302	13.84890734	34.24671568
2846	12.96000004	65.05879974	10.33922809	54.71957166
2847	12.96000004	66.27909851	10.08674841	56.1923501
2848	12.96000004	94.77774811	4.190381192	90.58736692
2849	12.96000004	97.0488205	3.720496584	93.32832391
2850	12.97999954	44.92714691	14.50446467	30.42268224
2851	12.97999954	74.55544281	8.37437376	66.18106905
2852	12.98999977	47.66625214	13.93774412	33.72850801
2853	13	78.37453461	7.58420412	70.79033049
2854	13	79.64207458	7.321950249	72.32012434
2855	13	82.12969208	6.807262485	75.32242959
2856	13.02000046	35.3797226	16.47982563	18.89989697
2857	13.02000046	94.56240082	4.23493652	90.3274643
2858	13.06000042	69.03722382	9.516092616	59.5211312
2859	13.06000042	82.22472382	6.787600429	75.43712339
2860	13.06000042	86.13323212	5.978930525	80.15430159
2861	13.06999969	28.31787109	17.94092187	10.37694923
2862	13.07999992	45.68871307	14.34689672	31.34181635
2863	13.09000015	93.42105865	4.471080079	88.94997858
2864	13.10000038	36.32069016	16.28513955	20.0355506
2865	13.10000038	56.86111832	12.0353274	44.82579092
2866	13.11999989	91.42930603	4.883173461	86.54613257
2867	13.11999989	96.48174286	3.83782488	92.64391798
2868	13.14000034	37.15908813	16.11167511	21.04741303
2869	13.14000034	95.54264832	4.032123429	91.51052489
2870	13.15999985	97.00117493	3.730354446	93.27082048
2871	13.17000008	61.13292694	11.1514907	49.98143624
2872	13.17000008	70.54593658	9.203940123	61.34199646
2873	13.17000008	84.25314331	6.367920677	77.88522263
2874	13.18000031	55.27751923	12.36297386	42.91454536
2875	13.18999958	92.64399719	4.631854003	88.01214319
2876	13.19999981	97.01195526	3.728123996	93.28383126
2877	13.21000004	73.33505249	8.626872373	64.70818012
2878	13.21000004	83.85756683	6.449765403	77.40780143
2879	13.22000027	29.90670395	17.61219254	12.29451141
2880	13.22999954	73.87477875	8.515203074	65.35957567
2881	13.22999954	93.84466553	4.383435867	89.46122966
2882	13.27000046	97.13244629	3.703194417	93.42925187
2883	13.27999973	56.1971283	12.17270686	44.02442144
